Batch,fase,orden_escalon_fase,estado_recomendacion,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_dT_hist,pred_dT_rec,dT_sd_rep_hist,dT_sd_rep_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__m8_dosis,rec_derivada__m8_dosis,hist_derivada__m8_exceso_C_pos,rec_derivada__m8_exceso_C_pos,hist_derivada__Cx_sn_v6,rec_derivada__Cx_sn_v6,hist_derivada__Cx_sn_F6,rec_derivada__Cx_sn_F6,sd_orden__tasa_feed_Carbon_kg_min,pred_sn_dep_hist,pred_sn_dep_rec,pred_feo_ret_hist,pred_feo_ret_rec,sn_dep_sd_rep_hist,sn_dep_sd_rep_rec,feo_ret_sd_rep_hist,feo_ret_sd_rep_rec,sd_orden__tasa_gn_nm3_min,variante
AP0230,Fusión,6,sin_recomendacion:receta,0.7141868788937952,18.0426,0.744310149257847,,995.6227601614696,970.9395427417088,970.9395427417088,0.3768105904714157,0.3768105904714157,-242.7006005687631,-242.7006005687631,0.0,6.336084449730767,6.336084449730767,0.10711431441637845,0.10711431441637845,0.0,0.0,-0.0,-0.0,-242.7006005687631,-242.7006005687631,0.0,0.0,-0.0,-0.0,65.0,65.0,188.4197964660123,188.4197964660123,25.367199514703664,25.367199514703664,72.55802742721689,72.55802742721689,66.56476878630808,66.56476878630808,95.60482936761318,95.60482936761318,38.215752002267244,38.215752002267244,46.025596709944246,46.025596709944246,31.300080486259073,31.300080486259073,49.35731432806018,49.35731432806018,119.1437078654852,119.1437078654852,18.81358102651565,18.81358102651565,0.13443743962158758,0.13443743962158758,0.0,0.0,495.7639525390624,495.7639525390624,,,6.143573050561811,,,,,,,,,,legado_K3.52_w7.86
AP0230,Reducción,0,mantener,0.7742452634350722,15.193,1.7931879615862207,-0.15917147633367423,994.0953431312773,986.6270393548302,986.6270393548302,0.4115753265698658,0.4115753265698658,485.5408702929439,485.5408702929439,0.0,-8.995720806639437,-8.995720806639437,0.07860498743829358,0.07860498743829358,3221.8926363268574,3221.8926363268574,-2608.847266901031,-2608.847266901031,-123.9302998604723,-123.9302998604723,-3.5741992724100795,-3.5741992724100795,-0.0,-0.0,30.0,30.0,,,,,,,20.51343090122922,20.51343090122922,1.299252872267578,1.299252872267578,,,59.125505476100464,59.125505476100464,29.139383793583626,29.139383793583626,30.05532077365451,30.05532077365451,120.46439959490742,120.46439959490742,-5.02056412604453,-5.02056412604453,0.1499669769532323,0.1499669769532323,0.0,0.0,684.5929095963813,684.5929095963813,684.5929095963813,684.5929095963813,7.401391886547319,1.7849573475862426,1.7849573475862426,-0.18388355316253513,-0.18388355316253513,0.002115814942369897,0.002115814942369897,0.0004259164826779562,0.0004259164826779562,2.629537410892832,legado_K3.52_w7.86
AP0230,Reducción,1,recomendar,0.9608469893211596,3.2515,0.6204771778487909,-0.10078151165634401,968.1330139379008,976.870446553379,976.8553450733995,0.5030249262870629,0.5030015661551615,270.3268409517056,277.41741163787776,7.090570686172157,-17.224896577898352,-17.239998057877916,0.3060747730384018,0.3070747396685851,563.7747528652217,563.2329199814636,-224.27857937351305,-223.6286690110606,-65.9179122973059,-59.05801336071944,-3.2514202426971144,-3.0821057080030188,-0.0,-0.04672026380281302,25.0,25.0,,,,,,,0.0026935120085521563,0.0026935120085521563,3.2587702262182652e-18,3.2587702262182652e-18,,,31.415983620668072,25.941375340455245,26.69035306125217,26.668168279491606,26.520671902126743,26.520671902126743,119.15480929904514,119.15480929904514,-3.4423004134886446,-3.3619757556351737,0.38631190615761085,0.3189924682010704,373.9899778814019,237.1247708760813,63.87012412794087,52.739996399614455,363.75434698649593,300.3658316364446,6.843260350266032,0.3123362573178885,0.3120360770523753,-0.015808185705879333,-0.015762377034669973,0.0019247397834043346,0.0018245108383560034,0.00038745278814397775,0.00036727656248140085,2.9299840463450626,legado_K3.52_w7.86
AP0230,Reducción,2,mantener,0.9789476484940757,1.8293,0.7311593472908868,-0.07690722847866713,957.6164030199257,959.2752910041921,959.2752910041921,0.3442411296635539,0.3442411296635539,-1058.8942958454732,-1058.8942958454732,0.0,-8.85772293370873,-8.85772293370873,0.8968738089100112,0.8968738089100112,839.9048537125968,839.9048537125968,-1834.618867458516,-1834.618867458516,-28.883139237661208,-28.883139237661208,-35.29714286189277,-35.29714286189277,-0.0,-0.0,20.0,20.0,,,,,,,1.118242171189851e-19,1.118242171189851e-19,3.258770226218265e-18,3.258770226218265e-18,,,11.173090423099577,11.173090423099577,23.191911621093748,23.191911621093748,18.97450920952691,18.97450920952691,121.13728413899739,121.13728413899739,-4.248214626859222,-4.248214626859222,0.20441866439549422,0.20441866439549422,2.2518774124327763,2.2518774124327763,12.213948268562424,12.213948268562424,129.36918543597173,129.36918543597173,5.721974598532318,0.46531480379085993,0.46531480379085993,-0.12931237498162668,-0.12931237498162668,0.02089481212383534,0.02089481212383534,0.004206154663050317,0.004206154663050317,3.0637367282984362,legado_K3.52_w7.86
AP0230,Reducción,3,recomendar,0.9898664376767289,0.9104,,,957.6625103238689,956.8988439814242,956.8988439814242,0.42271216482408214,0.4226464959254762,-353.11857783482407,-352.77021978322455,0.3483580515995186,-0.7175590385014666,-0.7175590385014666,0.7491582612355764,0.7491582612355764,442.5109857766341,442.5109857766341,-746.4829328666219,-746.4829328666219,-14.40894632677791,-13.929250477966564,-34.737684418058265,-34.737684418058265,-0.0,-0.13133779721186123,13.0,13.0,,,,,,,1.118242171189851e-19,1.118242171189851e-19,3.258770226218265e-18,3.258770226218265e-18,,,6.412718616832386,5.674725003276469,21.29302815755208,21.29302815755208,14.89537111070421,14.89537111070421,119.89268961588542,119.89268961588542,-5.901510030579289,-5.901510030579289,0.15843139397615663,0.14019866556136784,0.0,0.0,3.3743216375609744,2.9859952556631186,74.25055669240272,65.70559473225487,3.630318451107379,0.24515504537423807,0.24515504537423807,-0.05261555009839981,-0.05261555009839981,0.02056363010378477,0.02056363010378477,0.004139487263042202,0.004139487263042202,2.3891304986414017,legado_K3.52_w7.86
AP0233,Fusión,1,sin_recomendacion:orden,0.8626795502733157,9.8994,0.5864112872023991,,937.4494427176676,942.0388291776073,942.0388291776073,0.29826212620818626,0.29826212620818626,-111.50787347539267,-111.50787347539267,0.0,6.242707063733905,6.242707063733905,0.522436399868551,0.522436399868551,0.0,0.0,-0.0,-0.0,-111.50787347539267,-111.50787347539267,0.0,0.0,-0.0,-0.0,33.0,33.0,188.16226523042928,188.16226523042928,30.678264332780934,30.678264332780934,73.79719484887937,73.79719484887937,64.0504488241793,64.0504488241793,82.47187524660671,82.47187524660671,46.150854738794195,46.150854738794195,38.31280576147215,38.31280576147215,31.913319693671337,31.913319693671337,50.59865900675456,50.59865900675456,119.23346405029297,119.23346405029297,18.50488633483597,18.50488633483597,0.2005816437114074,0.2005816437114074,0.0,0.0,23.6570218720698,23.6570218720698,,,5.527485696217566,,,,,,,,,,legado_K3.52_w7.86
AP0233,Fusión,2,sin_recomendacion:receta,0.6592644034439605,20.3156,0.4319713350113885,,947.0730439977319,945.4988493105889,945.4988493105889,0.40915998888160676,0.40915998888160676,-145.38705884571067,-145.38705884571067,0.0,8.04940659292134,8.04940659292134,0.4525269527511762,0.4525269527511762,0.0,0.0,-0.0,-0.0,-145.38705884571067,-145.38705884571067,0.0,0.0,-0.0,-0.0,38.0,38.0,188.2128649259868,188.2128649259868,30.676821578176394,30.676821578176394,73.29804494757404,73.29804494757404,64.30272752192982,64.30272752192982,82.36646385862117,82.36646385862117,43.6270697342722,43.6270697342722,47.11700193170915,47.11700193170915,32.01148244496938,32.01148244496938,50.97806628473203,50.97806628473203,119.69992477829392,119.69992477829392,18.88710655469076,18.88710655469076,0.17988587443859588,0.17988587443859588,0.0,0.0,160.70621313799626,160.70621313799626,,,6.837605300872508,,,,,,,,,,legado_K3.52_w7.86
AP0233,Fusión,3,sin_recomendacion:receta,0.6123318914157243,22.2204,0.4281148592043894,,943.6423095169973,952.937887298169,952.937887298169,0.3712679585649379,0.3712679585649379,-165.90004020359908,-165.90004020359908,0.0,5.864843300437103,5.864843300437103,0.33628613552565595,0.33628613552565595,0.0,0.0,-0.0,-0.0,-165.90004020359908,-165.90004020359908,0.0,0.0,-0.0,-0.0,43.0,43.0,188.31597285307657,188.31597285307657,30.655569387036703,30.655569387036703,73.0822606286338,73.0822606286338,64.02259748591933,64.02259748591933,81.42975260416667,81.42975260416667,43.30438696099806,43.30438696099806,47.92387042378271,47.92387042378271,31.825044210121114,31.825044210121114,50.719562235837266,50.719562235837266,119.91419706798735,119.91419706798735,19.248135397681757,19.248135397681757,0.1500747133599907,0.1500747133599907,0.0,0.0,304.3233016241607,304.3233016241607,,,7.110813934067624,,,,,,,,,,legado_K3.52_w7.86
AP0233,Fusión,4,sin_recomendacion:receta,0.6253760182227441,21.7378,0.7131239949015935,,946.3678591866212,942.10111784283,942.10111784283,0.32220943052649986,0.32220943052649986,-188.22952628580734,-188.22952628580734,0.0,-1.5411916741672511,-1.5411916741672511,0.3371400373349516,0.3371400373349516,0.0,0.0,-0.0,-0.0,-188.22952628580734,-188.22952628580734,0.0,0.0,-0.0,-0.0,48.0,48.0,188.4240261501736,188.4240261501736,30.65068969726563,30.65068969726563,73.62832997639978,73.62832997639978,47.67070483883769,47.67070483883769,63.79492507403284,63.79492507403284,43.223613060845274,43.223613060845274,49.03944651285808,49.03944651285808,31.960814975170383,31.960814975170383,51.065168938963694,51.065168938963694,120.09512134308513,120.09512134308513,19.341675861951156,19.341675861951156,0.14286253298949517,0.14286253298949517,0.0,0.0,433.3782508237818,433.3782508237818,,,6.825393947747257,,,,,,,,,,legado_K3.52_w7.86
AP0233,Fusión,5,sin_recomendacion:receta,0.7426017699950769,16.4915,0.5756904563303027,,952.1929489009173,949.151143124798,949.151143124798,0.3577004685917288,0.3577004685917288,-213.64754137244591,-213.64754137244591,0.0,2.7832839381767682,2.7832839381767682,0.3064256264669323,0.3064256264669323,0.0,0.0,-0.0,-0.0,-213.64754137244591,-213.64754137244591,0.0,0.0,-0.0,-0.0,53.0,53.0,188.39037932389937,188.39037932389937,30.662602838480247,30.662602838480247,74.32149727299519,74.32149727299519,57.383791014307846,57.383791014307846,72.46895714673066,72.46895714673066,43.412685024813285,43.412685024813285,52.02788822965802,52.02788822965802,30.65672595684345,30.65672595684345,50.99894960843599,50.99894960843599,118.80584847213875,118.80584847213875,23.868703224375718,23.868703224375718,0.1640070277420122,0.1640070277420122,0.0,0.0,416.08636366088274,416.08636366088274,,,5.259101439265731,,,,,,,,,,legado_K3.52_w7.86
AP0233,Fusión,6,sin_recomendacion:soporte,0.7643275943316276,15.4002,0.7360743423011766,,961.117097659826,952.3344147710181,952.3344147710181,0.12067359598034041,0.12067359598034041,-197.09397057562472,-197.09397057562472,0.0,0.14146587010088707,0.14146587010088707,0.45505391674579304,0.45505391674579304,0.0,0.0,-0.0,-0.0,-197.09397057562472,-197.09397057562472,0.0,0.0,-0.0,-0.0,56.0,56.0,178.70641421363467,178.70641421363467,33.014835525967875,33.014835525967875,66.34751057599102,66.34751057599102,61.820730997721355,61.820730997721355,86.09185302734377,86.09185302734377,33.57866230935807,33.57866230935807,44.94766956147694,44.94766956147694,26.70450430730307,26.70450430730307,47.10165815575023,47.10165815575023,119.58331495398679,119.58331495398679,35.20968871970139,35.20968871970139,0.13439721854203773,0.13439721854203773,0.0,0.0,420.7456653663337,420.7456653663337,,,6.143573050561811,,,,,,,,,,legado_K3.52_w7.86
AP0233,Reducción,0,recomendar,0.8046805012229721,13.3865,1.5570019406002775,-0.18781727132378292,944.6381565481645,954.6937500940344,954.8761843380147,0.44355152742330645,0.45708103116968835,748.9077517835037,756.7927319187894,7.884980135285673,-6.423347565791612,-6.240913321811266,0.19738264527773977,0.19369396473128964,2981.711785580894,2988.257426978017,-2102.2494034349743,-2110.1006806468404,-130.36705761077812,-119.50617378907098,-0.1875727516376399,-1.8578406233163307,-0.0,-0.0,30.0,30.0,,,,,,,1.1403830437032725,1.1403830437032725,7.0136685486555015,7.0136685486555015,,,63.77900764711442,56.377615760567096,28.698952885380493,28.96695733884031,29.564961810880142,29.564961810880142,124.59266791449653,124.59266791449653,-2.9068720808390864,-3.805184954307093,0.18936862154549336,0.16739287386957483,0.0,0.0,638.5847468422897,564.4786084981124,638.5847468422897,564.4786084981124,7.401391886547319,1.6518950073161833,1.6555213512156437,-0.14817620595959086,-0.14872960008461256,0.0001110372423160216,0.0010997839380969701,2.2351950894405574e-05,0.00022138803221387026,2.629537410892832,legado_K3.52_w7.86
AP0233,Reducción,1,mantener,0.958481051119716,3.4369,0.7174652996804457,-0.05840925433931866,922.2476350369636,928.0511101198234,928.0511101198234,0.38394468855169417,0.38394468855169417,-272.59435578298786,-272.59435578298786,0.0,-16.58704642834108,-16.58704642834108,0.5620069316558665,0.5620069316558666,841.2258902057316,841.2258902057316,-1029.321155647983,-1029.321155647983,-62.986192149366076,-62.986192149366076,-21.512898191370393,-21.512898191370393,-0.0,-0.0,25.0,25.0,,,,,,,4.0271466344003024e-09,4.0271466344003024e-09,0.002267338612821335,0.002267338612821335,,,27.154739301632617,27.154739301632617,28.856253865559896,28.856253865559896,29.60231049262153,29.60231049262153,118.32763422309029,118.32763422309029,-5.651104379043804,-5.651104379043804,0.3183005568749621,0.3183005568749621,247.2797425025758,247.2797425025758,57.91480207281353,57.91480207281353,271.8857342285097,271.8857342285097,6.843260350266032,0.46604666982769305,0.46604666982769305,-0.07255128878079252,-0.07255128878079252,0.012734967464836247,0.012734967464836247,0.0025635666149355597,0.0025635666149355597,2.9299840463450626,legado_K3.52_w7.86
AP0233,Reducción,2,mantener,0.9797314986452728,1.7486,0.2565798644675012,-0.050439033250922735,924.5696307060635,914.3270128125297,914.3270128125297,0.3978682866788045,0.3978682866788045,-484.13683033588546,-484.13683033588546,0.0,-7.920622224433944,-7.920622224433944,1.0627783597233411,1.0627783597233411,803.0897870640458,803.0897870640458,-1252.7568916798796,-1252.7568916798796,-23.141134815882122,-23.141134815882122,-11.328590904169559,-11.328590904169559,-0.0,-0.0,20.0,20.0,,,,,,,0.00023395084435977632,0.00023395084435977632,0.028145986984646508,0.028145986984646508,,,9.39689696781219,9.39689696781219,19.358587476942272,19.358587476942272,10.645426809522842,10.645426809522842,123.95980156792534,123.95980156792534,-5.269469731527223,-5.269469731527223,0.18046776078153912,0.18046776078153912,0.0,0.0,9.783875241547447,9.783875241547447,94.08605264752688,94.08605264752688,5.721974598532318,0.4449189274741601,0.4449189274741601,-0.08830006701181421,-0.08830006701181421,0.006706173910352573,0.006706173910352573,0.0013499621100722431,0.0013499621100722431,3.0637367282984362,legado_K3.52_w7.86
AP0233,Reducción,3,recomendar,0.9843152710787119,1.3834,0.35905458654729083,-0.09581416746167451,924.0781299036248,926.9056602757089,926.9056602757089,0.4593702180415563,0.45939586361002804,-513.6297257157124,-511.2700187224925,2.359706993219902,2.3360295696453406,2.3360295696453406,0.6248992892979863,0.6248992892979863,571.4998611199197,571.4998611199197,-1067.724338790711,-1067.724338790711,-12.572217259262546,-10.21251026604275,-4.83303078565849,-4.83303078565849,-0.0,-0.0,13.0,13.0,,,,,,,0.00045303495782965744,0.00045303495782965744,0.006636186078190836,0.006636186078190836,,,8.047196498061671,4.4168780469542925,16.74519114176432,16.74519114176432,6.2378076171875,6.2378076171875,118.72990329318577,118.72990329318577,-6.925256795031603,-6.925256795031603,0.12983320755927744,0.07126176729651888,0.0,0.0,6.483779214849433,3.5587626177967757,80.57223102212018,44.22381365752067,3.630318451107379,0.31661603640942354,0.31661603640942354,-0.07525812174055592,-0.07525812174055592,0.0028610040945855563,0.0028610040945855563,0.0005759240926468883,0.0005759240926468883,2.3891304986414017,legado_K3.52_w7.86
AP0245,Fusión,1,sin_recomendacion:orden,0.7852242829804377,15.0852,0.511775487632856,,952.2507670326893,969.5958073241209,969.5958073241209,0.4711172640400388,0.4711172640400388,-106.97306781129163,-106.97306781129163,0.0,7.876465991717591,7.876465991717591,0.11872837240132168,0.11872837240132168,0.0,0.0,-0.0,-0.0,-106.97306781129163,-106.97306781129163,0.0,0.0,-0.0,-0.0,32.0,32.0,188.73099846117424,188.73099846117424,36.66088521938132,36.66088521938132,72.8346420750475,72.8346420750475,63.350307271938135,63.350307271938135,81.79604541508839,81.79604541508839,41.19246887823549,41.19246887823549,38.45103886151555,38.45103886151555,31.125866911146378,31.125866911146378,48.658041869269475,48.658041869269475,119.45081070794,119.45081070794,18.458888757133902,18.458888757133902,0.18673801791611092,0.18673801791611092,0.0,0.0,38.519815938371835,38.519815938371835,,,5.527485696217566,,,,,,,,,,legado_K3.52_w7.86
AP0245,Fusión,2,sin_recomendacion:receta,0.6147253974436568,22.5367,0.3949843098788797,,956.9989012658216,957.0308718120673,957.0308718120673,0.665531339663771,0.665531339663771,-140.19491477332755,-140.19491477332755,0.0,4.780104779378027,4.780104779378027,0.16740775130907307,0.16740775130907307,0.0,0.0,-0.0,-0.0,-140.19491477332755,-140.19491477332755,0.0,0.0,-0.0,-0.0,37.0,37.0,188.9614090768914,188.9614090768914,36.669659209669675,36.669659209669675,72.892578125,72.892578125,63.419900887472586,63.419900887472586,78.66215648985747,78.66215648985747,40.232225170470116,40.232225170470116,47.1343660053454,47.1343660053454,31.283422897384686,31.283422897384686,49.38307634416644,49.38307634416644,118.9933314051356,118.9933314051356,18.867548770474265,18.867548770474265,0.1681375390404857,0.1681375390404857,0.0,0.0,186.16657594749023,186.16657594749023,,,6.837605300872508,,,,,,,,,,legado_K3.52_w7.86
AP0245,Fusión,3,sin_recomendacion:receta,0.5809274937623208,23.7336,0.3016978089641312,,956.9718235493276,958.8279877749839,958.8279877749839,0.558617635571366,0.558617635571366,-167.21858562294025,-167.21858562294025,0.0,1.829086509162308,1.829086509162308,0.10537269050098634,0.10537269050098634,0.0,0.0,-0.0,-0.0,-167.21858562294025,-167.21858562294025,0.0,0.0,-0.0,-0.0,42.0,42.0,188.88135711906494,188.88135711906494,36.66000806231831,36.66000806231831,72.79976267260166,72.79976267260166,59.397501036178234,59.397501036178234,78.8148263857346,78.8148263857346,40.15216452428537,40.15216452428537,50.99824691890746,50.99824691890746,31.300992846615102,31.300992846615102,49.24527644404658,49.24527644404658,119.45407007610986,119.45407007610986,18.735261089438232,18.735261089438232,0.15069133982769162,0.15069133982769162,0.0,0.0,356.36122938115193,356.36122938115193,,,7.110813934067624,,,,,,,,,,legado_K3.52_w7.86
AP0245,Fusión,4,sin_recomendacion:receta,0.5601717040743868,24.3981,0.6818567277708538,,956.8550541391028,956.5419563568886,956.5419563568886,0.41910031782976626,0.41910031782976626,-200.19779209136965,-200.19779209136965,0.0,-0.42986719243904215,-0.42986719243904215,0.034129250238054375,0.034129250238054375,0.0,0.0,-0.0,-0.0,-200.19779209136965,-200.19779209136965,0.0,0.0,-0.0,-0.0,47.0,47.0,188.71518588595922,188.71518588595922,36.68710259331598,36.68710259331598,67.8395877838134,67.8395877838134,42.120706791842046,42.120706791842046,69.72809060414633,69.72809060414633,40.16535466512045,40.16535466512045,56.55310219658746,56.55310219658746,31.28048933313248,31.28048933313248,49.345770148238955,49.345770148238955,118.96172775376775,118.96172775376775,18.808456263185455,18.808456263185455,0.14735651329226068,0.14735651329226068,0.0,0.0,594.4933250823577,594.4933250823577,,,6.825393947747257,,,,,,,,,,legado_K3.52_w7.86
AP0245,Fusión,5,sin_recomendacion:receta,0.709754344336905,18.3265,0.6565759629688988,,969.9347523785534,955.1275335637132,955.1275335637132,0.5085430046004958,0.5085430046004958,-210.7576552245582,-210.7576552245582,0.0,-1.7275205753895198,-1.7275205753895198,0.2392846010782566,0.2392846010782566,0.0,0.0,-0.0,-0.0,-210.7576552245582,-210.7576552245582,0.0,0.0,-0.0,-0.0,52.0,52.0,189.04583517590407,189.04583517590407,36.20227492230493,36.20227492230493,69.45275928809211,69.45275928809211,56.85228108340089,56.85228108340089,78.51174016988502,78.51174016988502,40.20867681923152,40.20867681923152,52.00097157220421,52.00097157220421,31.645054861215446,31.645054861215446,50.363160679483,50.363160679483,120.39069952027408,120.39069952027408,19.521372155136024,19.521372155136024,0.15077495842545607,0.15077495842545607,0.0,0.0,474.31820925593763,474.31820925593763,,,5.259101439265731,,,,,,,,,,legado_K3.52_w7.86
AP0245,Fusión,6,sin_recomendacion:receta,0.7688530337621796,15.3942,1.0958991606656305,,981.6190039462613,976.8038246186891,976.8038246186891,0.5045849841602742,0.5045849841602742,-229.88341527919835,-229.88341527919835,0.0,6.869072240135645,6.869072240135645,0.039143656617682966,0.039143656617682966,0.0,0.0,-0.0,-0.0,-229.88341527919835,-229.88341527919835,0.0,0.0,-0.0,-0.0,63.0,63.0,185.9957792583265,185.9957792583265,18.247174192997196,18.247174192997196,67.27546094258027,67.27546094258027,65.64117110402961,65.64117110402961,75.24488423940193,75.24488423940193,35.362847219466026,35.362847219466026,44.43603890402275,44.43603890402275,31.025989786783853,31.025989786783853,49.63614608651621,49.63614608651621,119.87234637225117,119.87234637225117,20.559149504644488,20.559149504644488,0.1438886877507544,0.1438886877507544,0.0,0.0,413.30780326465776,413.30780326465776,,,6.143573050561811,,,,,,,,,,legado_K3.52_w7.86
AP0245,Reducción,0,recomendar,0.8633740352470336,10.0142,1.3645050103732623,-0.21374300501727603,955.0621288682055,974.6937323870219,974.7052310432807,0.415985452278845,0.415977364731867,469.78634867092063,471.0002376245529,1.2138889536322495,-6.925271559239361,-6.913772902980525,0.1977782405848336,0.19967531914927197,2968.131378066968,2968.543943596207,-2362.8157133487985,-2363.31057185717,-128.25990577200065,-126.81862829266836,-7.26941027524822,-7.398330727859925,-0.0,-0.016175093955905773,30.0,30.0,,,,,,,21.101246632332497,21.101246632332497,0.3893417507523834,0.3893417507523834,,,61.65632432506929,60.685337433251384,29.529573646827977,29.546465711710837,30.662676674171728,30.662676674171728,123.12098194263599,123.12098194263599,-4.3025755161954855,-4.357286868790944,0.2502372919877871,0.24629646137512992,353.90632255085234,324.7767157963151,440.8043423170681,433.8623904097557,440.8043423170681,433.8623904097557,7.401391886547319,1.644371340046242,1.6445999050407654,-0.16654211779708974,-0.1665769977005577,0.0043032650701135145,0.004379581973347895,0.0008662532275345067,0.0008816159260123125,2.629537410892832,legado_K3.52_w7.86
AP0245,Reducción,1,mantener,0.9639861937809847,3.0485,0.574504180859841,0.01978164523433493,940.2022882407175,935.8198706191124,935.8198706191124,0.42717456456361275,0.42717456456361275,76.19118693268432,76.19118693268432,0.0,-19.24225824909308,-19.24225824909308,0.27621293429636345,0.27621293429636345,599.1054186879072,599.1054186879072,-449.8414186470218,-449.8414186470218,-63.74599929926946,-63.74599929926946,-9.326813808931657,-9.326813808931657,-0.0,-0.0,25.0,25.0,,,,,,,0.0053826434247455125,0.0053826434247455125,0.5881697293405138,0.5881697293405138,,,29.526690752078323,29.526690752078323,26.782146979437936,26.782146979437936,27.0041024983724,27.0041024983724,119.61216433376738,119.61216433376738,-2.691414081774595,-2.691414081774595,0.38860513207068603,0.38860513207068603,353.78078332072266,353.78078332072266,55.924162193548796,55.924162193548796,211.0974606456921,211.0974606456921,6.843260350266032,0.3319097622957617,0.3319097622957617,-0.031706891955675325,-0.031706891955675325,0.005521184052038869,0.005521184052038869,0.0011114220079323528,0.0011114220079323528,2.9299840463450626,legado_K3.52_w7.86
AP0245,Reducción,2,mantener,0.9796606090563056,1.7585,0.4966986482271674,-0.09348824100702317,936.045940665683,933.154868987387,933.154868987387,0.5230457913360418,0.5230457913360418,-431.9470645595989,-431.9470645595989,0.0,-7.0474192533305535,-7.0474192533305535,0.8075635101722363,0.8075635101722363,792.1620405422034,792.1620405422034,-1198.922684801545,-1198.922684801545,-20.362818602062404,-20.362818602062404,-4.8236016981948096,-4.8236016981948096,-0.0,-0.0,20.0,20.0,,,,,,,5.431884844367697e-26,5.431884844367697e-26,7.197950937761465e-23,7.197950937761465e-23,,,6.986532011486235,6.986532011486235,18.872900865342878,18.872900865342878,10.262730356852211,10.262730356852211,122.47455647786458,122.47455647786458,-4.671816288507659,-4.671816288507659,0.13061307134893357,0.13061307134893357,0.0,0.0,7.4742334811377855,7.4742334811377855,49.94935527073153,49.94935527073153,5.721974598532318,0.4388648581278395,0.4388648581278395,-0.08450558453364518,-0.08450558453364518,0.002855422367706875,0.002855422367706875,0.0005748004832839764,0.0005748004832839764,3.0637367282984362,legado_K3.52_w7.86
AP0245,Reducción,3,mantener,0.9876227414827375,1.1074,,,942.0315672121019,937.7838746013596,937.7838746013596,0.512127800814894,0.512127800814894,-729.7696155944275,-729.7696155944275,0.0,1.7379339356765244,1.7379339356765244,0.5690018720280816,0.5690018720280816,515.5962581839457,515.5962581839457,-1232.7898784281292,-1232.7898784281292,-10.665319688484884,-10.665319688484884,-1.9106756617591028,-1.9106756617591028,-0.0,-0.0,13.0,13.0,,,,,,,5.431884844367697e-26,5.431884844367697e-26,7.197950937761465e-23,7.197950937761465e-23,,,4.955385658957741,4.955385658957741,16.839642859564886,16.839642859564886,6.745063807169596,6.745063807169596,118.23245334201388,118.23245334201388,-6.2513401492401375,-6.2513401492401375,0.09895307327088511,0.09895307327088511,0.0,0.0,3.226034329456024,3.226034329456024,35.42792309200543,35.42792309200543,3.630318451107379,0.28564494019969017,0.28564494019969017,-0.08689270009181177,-0.08689270009181177,0.0011310606396174585,0.0011310606396174585,0.000227684075612851,0.000227684075612851,2.3891304986414017,legado_K3.52_w7.86
AP0248,Fusión,1,sin_recomendacion:orden,0.7866610488695613,14.6117,0.5958801233087225,,963.1777619293857,979.4770210196791,979.4770210196791,0.43383956742422736,0.43383956742422736,-110.76690462609494,-110.76690462609494,0.0,7.673752143319417,7.673752143319417,0.4480094177593506,0.4480094177593506,0.0,0.0,-0.0,-0.0,-110.76690462609494,-110.76690462609494,0.0,0.0,-0.0,-0.0,32.0,32.0,189.17458076862374,189.17458076862374,34.07442713265467,34.07442713265467,70.70434949470281,70.70434949470281,62.944800051294195,62.944800051294195,85.8215514520202,85.8215514520202,40.40871729995265,40.40871729995265,40.338030050258446,40.338030050258446,31.53345379299588,31.53345379299588,49.85606532626683,49.85606532626683,119.67599834865995,119.67599834865995,18.902333806742007,18.902333806742007,0.1996041976521137,0.1996041976521137,0.0,0.0,36.18377405930617,36.18377405930617,,,5.527485696217566,,,,,,,,,,legado_K3.52_w7.86
